ConsolAcctID2,SALES,ConsolAcctName,LocAcctAddr2,ConsolAcctCity,ConsolAcctState,ConsolAcctPostalCode,ConsolAcctFilingFreq,ConsolAcctID,SiteCode,LocationAccountType,LocAcctName,Address,LocAcctCity,LocAcctState,LocAcctPostalCode,LocationLiquor,JurisdictionCode,CityLimit,LocationOpen,LocationClose,NaicsCode,Textbox64,Textbox67,Latitude,Longitude,geometry,index_right,Representative,Description,Revenue
MOID: 22287141,SALES,KONA ICE SPRINGFIELD,2400 CORONA RD,COLUMBIA,MO,65203-6759,MONTHLY,MOID: 22287141,19,SALES LOCATION,KONA ICE SPRINGFIELD,SALES CDD00194,COLUMBIA,MO,65201,No,15670-019-007-0000,Yes,4/1/2016,,423440 - OTHER COMMERCIAL EQUIPMENT MERCHANT WHOLESALERS,"20,222","30,500",38.951674,-92.332541,POINT (-92.332541 38.951674),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,21.41836791
MOID: 22287141,SALES,KONA ICE SPRINGFIELD,2400 CORONA RD,COLUMBIA,MO,65203-6759,MONTHLY,MOID: 22287141,31,SALES LOCATION,KONA ICE SPRINGFIELD,3700 PONDEROSA ST,COLUMBIA,MO,65201-7362,No,15670-019-000-0000,Yes,9/1/2016,,423440 - OTHER COMMERCIAL EQUIPMENT MERCHANT WHOLESALERS,"20,222","30,500",38.9086577,-92.293887,POINT (-92.293887 38.9086577),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,37.06084545
MOID: 16473965,SALES,EL SOL,"2228 COUNTRY LN
",COLUMBIA,MO,65201-6334,ANNUAL,MOID: 16473965,17,SALES LOCATION,EL SOL,COLUMBIA,COLUMBIA,MO,65202,No,15670-019-000-0000,Yes,7/1/2003,,448310 - JEWELRY STORES,"20,222","30,500",38.9517053,-92.3340724,POINT (-92.3340724 38.9517053),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,61.98459649
MOID: 13973550,SALES,SERVICE CONNECTION INC,2100 INTERSTATE 70 DR SW,COLUMBIA,MO,65203-0099,ANNUAL,MOID: 13973550,1,SALES LOCATION,SERVICE CONNECTION INC,2100 I 70 DR SW,COLUMBIA,MO,65203-0099,No,15670-019-000-0000,Yes,1/1/2005,,"541990 - ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES","20,222","30,500",38.9670045,-92.3723077,POINT (-92.3723077 38.9670045),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,99.13741759
MOID: 17557593,SALES,ORCHIDS & ART,"98 CORPORATE LAKE DR
",COLUMBIA,MO,65203-7265,MONTHLY,MOID: 17557593,2,SALES LOCATION,ORCHIDS & ART,202 CORPORATE LAKE DR,COLUMBIA,MO,65203-7172,No,15670-019-000-0000,Yes,4/1/2016,,453110 - FLORISTS,"20,222","30,500",38.8953889,-92.3375388,POINT (-92.3375388 38.8953889),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,80.77647797
MOID: 22438114,SALES,ROBERT M DOROGHAZI LLC,115 BINGHAM RD,COLUMBIA,MO,65203-3577,ANNUAL,MOID: 22438114,1,SALES LOCATION,ROBERT M DOROGHAZI LLC,115 BINGHAM RD,COLUMBIA,MO,65203-3577,No,15670-019-000-0000,Yes,12/1/2014,,,"20,222","30,500",38.9410066,-92.3363502,POINT (-92.3363502 38.9410066),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,0.46766923
MOID: 17581176,SALES,SOUND PERFORMANCE,1310 INDIANA AVE,COLUMBIA,MO,65203-3920,MONTHLY,MOID: 17581176,1,SALES LOCATION,SOUND PERFORMANCE,1310 INDIANA AVE,COLUMBIA,MO,65203-3920,No,15670-019-000-0000,Yes,1/1/2008,,441310 - AUTOMOTIVE PARTS AND ACCESSORIES STORES,"20,222","30,500",38.9660554,-92.3370606,POINT (-92.3370606 38.9660554),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,8.388659077
MOID: 22129588,SALES,ONE TO ONE PRINT SHOP LLC,"1610 PARIS RD
",COLUMBIA,MO,65201-5613,QUARTERLY,MOID: 22129588,3,SALES LOCATION,ONE TO ONE PRINT SHOP LLC,1610 PARIS RD,COLUMBIA,MO,65201-5613,No,15670-019-000-0000,Yes,10/1/2017,,323120 - SUPPORT ACTIVITIES FOR PRINTING,"20,222","30,500",38.9600463,-92.315466,POINT (-92.315466 38.9600463),5,Roy Lovelady,Roy Lovelady,79.42208072
MOID: 16399242,SALES,GUMBYS PIZZA,"1201 E BROADWAY
",COLUMBIA,MO,65201-4974,MONTHLY,MOID: 16399242,2,SALES LOCATION,GUMBYS PIZZA,1201 E BROADWAY,COLUMBIA,MO,65201-4974,Yes,15670-019-007-0000,Yes,4/1/2012,,722515 - SNACK AND NONALCOHOLIC BEVERAGE BARS,"20,222","30,500",38.9517466,-92.3240818,POINT (-92.3240818 38.9517466),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,83.13119169
MOID: 21814759,SALES,BIX PHOTOGRAPHY LLC,"4002 EAGLE VIEW CT
",COLUMBIA,MO,65203-9889,ANNUAL,MOID: 21814759,1,SALES LOCATION,BIX PHOTOGRAPHY LLC,1312 SUTTON DR,COLUMBIA,MO,65203-8302,No,15670-019-000-0000,Yes,9/1/2012,,541922 - COMMERCIAL PHOTOGRAPHY,"20,222","30,500",38.8948309,-92.3612528,POINT (-92.3612528 38.8948309),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,35.72145864
MOID: 22957341,SALES,MY HOUSE NIGHTCLUB & SPORTS BAR,6106 IVORY LN,COLUMBIA,MO,65201-3875,MONTHLY,MOID: 22957341,1,SALES LOCATION,MY HOUSE NIGHTCLUB & SPORTS BAR,119 S 7TH ST,COLUMBIA,MO,65201-4874,Yes,15670-019-007-0000,Yes,8/22/2016,,722410 - DRINKING PLACES (ALCOHOLIC BEVERAGES),"20,222","30,500",38.9499418,-92.3300247,POINT (-92.3300247 38.9499418),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,51.58008111
MOID: 19512180,SALES,LOS CUATES GROCERY STORE,2908 PARIS RD,COLUMBIA,MO,65202-2651,QUARTERLY,MOID: 19512180,2,SALES LOCATION,LOS CUATES GROCERY STORE,2908 PARIS RD,COLUMBIA,MO,65202-2651,Yes,15670-019-000-0000,Yes,5/9/2008,,445110 - SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,"20,222","30,500",38.9807197,-92.2928967,POINT (-92.2928967 38.9807197),5,Roy Lovelady,Roy Lovelady,99.72747136
MOID: 19512180,SALES,LOS CUATES GROCERY STORE,2908 PARIS RD,COLUMBIA,MO,65202-2651,QUARTERLY,MOID: 19512180,2,SALES LOCATION,LOS CUATES GROCERY STORE,"2908 PARIS RD
FOOD TAX",COLUMBIA,MO,65202-2651,Yes,15670-019-000-1001,Yes,5/9/2008,,445110 - SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,"20,222","30,500",38.9807197,-92.2928967,POINT (-92.2928967 38.9807197),5,Roy Lovelady,Roy Lovelady,84.40538536
MOID: 23117702,SALES,SANDMAN SUPPRESSORS LLC,2402 BENTLEY CT,COLUMBIA,MO,65202-4312,ANNUAL,MOID: 23117702,1,SALES LOCATION,SANDMAN SUPPRESSORS LLC,2402 BENTLEY CT,COLUMBIA,MO,65202-4312,No,15670-019-000-0000,Yes,9/1/2016,,"541990 - ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES","20,222","30,500",38.9777036,-92.3470966,POINT (-92.3470966 38.9777036),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,57.78490115
MOID: 20991614,SALES,DIETRICH PHOTOGRAPHY LLC,4411 CHERYL CT,COLUMBIA,MO,65203-6521,ANNUAL,MOID: 20991614,1,SALES LOCATION,DIETRICH PHOTOGRAPHY LLC,4411 CHERYL CT,COLUMBIA,MO,65203-6521,No,15670-019-000-0000,Yes,12/1/2010,,519130 - INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,"20,222","30,500",38.9319832,-92.4021935,POINT (-92.4021935 38.9319832),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,36.56669436
MOID: 17475775,SALES,BUCKINGHAM SMOKEHOUSE BAR B Q,3804 BUTTONWOOD DR,COLUMBIA,MO,65201-3740,MONTHLY,MOID: 17475775,2,SALES LOCATION,BUCKINGHAM SMOKEHOUSE BAR B Q,3804 BUTTONWOOD DR,COLUMBIA,MO,65201-3740,Yes,15670-019-000-0000,Yes,5/1/2006,,722511 - FULL-SERVICE RESTAURANTS,"20,222","30,500",38.9077728,-92.3302757,POINT (-92.3302757 38.9077728),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,50.82086042
MOID: 18378773,SALES,COLUMBIA POOL & SPA,1200 W BUSINESS LOOP 70 ,COLUMBIA,MO,65202-2546,MONTHLY,MOID: 18378773,2,SALES LOCATION,COLUMBIA POOL & SPA,1100 BUSINESS LOOP 70 W STE C,COLUMBIA,MO,65202-0003,No,15670-019-000-0000,Yes,2/1/2006,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.9658123,-92.3552295,POINT (-92.3552295 38.9658123),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,88.98147705
MOID: 22054227,SALES,A&T AUTO SALES LLC,"1210 E PRATHERSVILLE RD STE C
",COLUMBIA,MO,65202-9701,QUARTERLY,MOID: 22054227,1,SALES LOCATION,A&T AUTO SALES LLC,1202 MADISON ST UNIT B,COLUMBIA,MO,65203-2512,No,15670-019-000-0000,Yes,3/1/2015,,441120 - USED CAR DEALERS,"20,222","30,500",38.9649113,-92.3437609,POINT (-92.3437609 38.9649113),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,77.79552051
MOID: 15466302,SALES,STEAK N SHAKE RESTAURANTS,453 N CEDAR LAKE DR W,COLUMBIA,MO,65203-3183,MONTHLY,MOID: 15466302,1,SALES LOCATION,STEAK N SHAKE RESTAURANTS,1912 W WORLEY ST,COLUMBIA,MO,65203-1040,No,15670-019-000-0000,Yes,6/1/1994,,722320 - CATERERS,"20,222","30,500",38.960634,-92.3684637,POINT (-92.3684637 38.960634),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,42.76431878
MOID: 15466302,SALES,STEAK N SHAKE RESTAURANTS,453 N CEDAR LAKE DR W,COLUMBIA,MO,65203-3183,MONTHLY,MOID: 15466302,1,SALES LOCATION,STEAK N SHAKE RESTAURANTS,"1912 W WORLEY ST
FOOD TAX",COLUMBIA,MO,65203-1040,No,15670-019-000-1001,Yes,10/6/1997,,722320 - CATERERS,"20,222","30,500",38.960634,-92.3684637,POINT (-92.3684637 38.960634),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,15.19480613
MOID: 15466302,SALES,STEAK N SHAKE RESTAURANTS,453 N CEDAR LAKE DR W,COLUMBIA,MO,65203-3183,MONTHLY,MOID: 15466302,3,SALES LOCATION,STEAK N SHAKE RESTAURANTS,3004 CLARK LN,COLUMBIA,MO,65202-2430,No,15670-019-000-0000,Yes,6/2/1997,,722320 - CATERERS,"20,222","30,500",38.9631036,-92.2929762,POINT (-92.2929762 38.9631036),5,Roy Lovelady,Roy Lovelady,57.30125583
MOID: 15466302,SALES,STEAK N SHAKE RESTAURANTS,453 N CEDAR LAKE DR W,COLUMBIA,MO,65203-3183,MONTHLY,MOID: 15466302,3,SALES LOCATION,STEAK N SHAKE RESTAURANTS,"3004 CLARK LN
FOOD TAX",COLUMBIA,MO,65202-2430,No,15670-019-000-1001,Yes,10/6/1997,,722320 - CATERERS,"20,222","30,500",38.9631036,-92.2929762,POINT (-92.2929762 38.9631036),5,Roy Lovelady,Roy Lovelady,91.30766396
MOID: 15466302,SALES,STEAK N SHAKE RESTAURANTS,453 N CEDAR LAKE DR W,COLUMBIA,MO,65203-3183,MONTHLY,MOID: 15466302,10,SALES LOCATION,STEAK N SHAKE RESTAURANTS,453 N CEDAR LAKE DR W,COLUMBIA,MO,65203-3183,No,15670-019-000-0000,Yes,7/1/2021,,722320 - CATERERS,"20,222","30,500",38.8983857,-92.3493191,POINT (-92.3493191 38.8983857),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,40.06332156
MOID: 21931569,SALES,TAM STONE INTERIORS,2310 FORUM BLVD APT D,COLUMBIA,MO,65203-5461,MONTHLY,MOID: 21931569,1,SALES LOCATION,TAM STONE INTERIORS,2310 FORUM BLVD APT D,COLUMBIA,MO,65203-5461,No,15670-019-000-0000,Yes,5/16/2013,,541410 - INTERIOR DESIGN SERVICES,"20,222","30,500",38.92692,-92.3632229,POINT (-92.3632229 38.92692),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,91.01421469
MOID: 20510101,SALES,THE CARAVAN COLLECTION,107 N GREENWOOD AVE,COLUMBIA,MO,65203-2677,ANNUAL,MOID: 20510101,1,SALES LOCATION,CARAVAN COLLECTION THE,107 N GREENWOOD AVE,COLUMBIA,MO,65203-2677,No,15670-019-000-0000,Yes,6/10/2009,,454110 - ELECTRONIC SHOPPING AND MAIL-ORDER HOUSES,"20,222","30,500",38.9544753,-92.3509199,POINT (-92.3509199 38.9544753),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,22.20983691
MOID: 10051112,SALES,MELISSA WILLIAMS,11 S 9TH ST,COLUMBIA,MO,65201-4813,QUARTERLY,MOID: 10051112,4,SALES LOCATION,MELISSA WILLIAMS,5 S 9TH ST STE 207,COLUMBIA,MO,65201-7710,No,15670-019-007-0000,Yes,4/1/2012,,453310 - USED MERCHANDISE STORES,"20,222","30,500",38.9481368,-92.3274722,POINT (-92.3274722 38.9481368),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,11.62305445
MOID: 21691207,SALES,BLANC STUDIO,918 E BROADWAY,COLUMBIA,MO,65201-4858,ANNUAL,MOID: 21691207,1,SALES LOCATION,BLANC STUDIO,918 E BROADWAY,COLUMBIA,MO,65201-4858,No,15670-019-007-0000,Yes,10/15/2012,,812112 - BEAUTY SALONS,"20,222","30,500",38.951216,-92.3267861,POINT (-92.3267861 38.951216),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,34.96792182
MOID: 16477405,SALES,LAKEWOOD LAWN & GARDEN SHOWPLACE,1603 CHAPEL HILL RD ,COLUMBIA,MO,65203-5511,MONTHLY,MOID: 16477405,1,SALES LOCATION,LAKEWOOD LAWN & GARDEN SHOWPLACE,1313 VANDIVER DR,COLUMBIA,MO,65202-1926,No,15670-019-000-0000,Yes,8/1/1997,,"444220 - NURSERY, GARDEN CENTER, AND FARM SUPPLY STORES","20,222","30,500",38.9717956,-92.3198676,POINT (-92.3198676 38.9717956),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,18.80099006
MOID: 23291095,SALES,B SQUARED FRAMING,4406 LANGHAM DR,COLUMBIA,MO,65202-3374,ANNUAL,MOID: 23291095,1,SALES LOCATION,B SQUARED MATTING & FRAMING,4406 LANGHAM DR,COLUMBIA,MO,65202-3374,No,15670-019-000-0000,Yes,4/1/2017,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.9964493,-92.3107627,POINT (-92.3107627 38.9964493),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,88.67339891
MOID: 20788312,SALES,COURTNEY TOMPSON PHOTOGRAPHY LLC,1123 WILKES BLVD STE 210,COLUMBIA,MO,65201-4774,QUARTERLY,MOID: 20788312,3,SALES LOCATION,COURTNEY TOMPSON PHOTOGRAPHY LLC,1123 WILKES BLVD STE 210,COLUMBIA,MO,65201-4774,No,15670-019-000-0000,Yes,4/1/2015,,541922 - COMMERCIAL PHOTOGRAPHY,"20,222","30,500",38.9606166,-92.3229034,POINT (-92.3229034 38.9606166),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,19.12271621
MOID: 12220817,SALES,MONTGOMERY WELDING,1211 BELMONT ST,COLUMBIA,MO,65201-4775,QUARTERLY,MOID: 12220817,1,SALES LOCATION,MONTGOMERY WELDING,1211 BELMONT ST,COLUMBIA,MO,65201-4775,No,15670-019-000-0000,Yes,10/15/1985,,811310 - COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,"20,222","30,500",38.9632952,-92.3148062,POINT (-92.3148062 38.9632952),5,Roy Lovelady,Roy Lovelady,38.63891856
MOID: 20416890,SALES,COLUMBIA HEARING CENTER LLC,1306 OLD HIGHWAY 63 S STE B,COLUMBIA,MO,65201-8404,ANNUAL,MOID: 20416890,1,SALES LOCATION,COLUMBIA HEARING CENTER LLC,1306 OLD HIGHWAY 63 S STE B,COLUMBIA,MO,65201-8404,No,15670-019-000-0000,Yes,1/2/2009,,446199 - ALL OTHER HEALTH AND PERSONAL CARE STORES,"20,222","30,500",38.9334168,-92.3099352,POINT (-92.3099352 38.9334168),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,19.99346245
MOID: 18328121,SALES,HANDS ON HEALTH M KATSAROS LLC,"201 W BROADWAY STE 2E
",COLUMBIA,MO,65203-3842,ANNUAL,MOID: 18328121,1,SALES LOCATION,HANDS ON HEALTH M KATSAROS LLC,201 W BROADWAY STE 2E,COLUMBIA,MO,65203-3842,No,15670-019-000-0000,Yes,1/1/2018,,621111 - OFFICES OF PHYSICIANS (EXCEPT MENTAL HEALTH SPECIALISTS),"20,222","30,500",38.9518521,-92.3406362,POINT (-92.3406362 38.9518521),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,25.52439851
MOID: 17758572,SALES,MS FRANCES TRAVEL CLUB & THE MARKET PLACE & 3 GS,2305 HENDRIX DR  B,COLUMBIA,MO,65202-2425,ANNUAL,MOID: 17758572,1,SALES LOCATION,MS FRANCES TRAVEL CLUB & THE MARKET PLAC,2305A HENDRIX DR,COLUMBIA,MO,65202-2425,No,15670-019-000-0000,Yes,1/1/2008,,812990 - ALL OTHER PERSONAL SERVICES,"20,222","30,500",38.9665971,-92.3033508,POINT (-92.3033508 38.9665971),5,Roy Lovelady,Roy Lovelady,15.30113884
MOID: 16771575,SALES,SAN SHANG TRADING CO,704 KINGSBURY PL,COLUMBIA,MO,65203-0506,ANNUAL,MOID: 16771575,1,SALES LOCATION,SAN SHANG TRADING CO,2112 MARTINSHIRE DR,COLUMBIA,MO,65203-5733,No,15670-019-000-0000,Yes,9/1/1998,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.9296384,-92.3737079,POINT (-92.3737079 38.9296384),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,34.79589322
MOID: 21100438,SALES,LUCKY NAILS,2001 W WORLEY ST STE C,COLUMBIA,MO,65203-5006,ANNUAL,MOID: 21100438,1,SALES LOCATION,LUCKY NAILS,2001 W WORLEY ST STE C,COLUMBIA,MO,65203-5006,No,15670-019-000-0000,Yes,3/15/2011,,812112 - BEAUTY SALONS,"20,222","30,500",38.9627493,-92.370191,POINT (-92.370191 38.9627493),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,65.53614695
MOID: 10594507,SALES,PUTNAM BOAT SALES INC,3851 WELLINGTON DR,COLUMBIA,MO,65202-3437,ANNUAL,MOID: 10594507,7,SALES LOCATION,PUTNAM BOAT SALES,5620 E SAINT CHARLES RD,COLUMBIA,MO,65202-3028,No,15670-019-000-0000,Yes,2/1/2003,,441222 - BOAT DEALERS,"20,222","30,500",38.9608395,-92.2488618,POINT (-92.2488618 38.9608395),5,Roy Lovelady,Roy Lovelady,27.65597929
MOID: 16529049,SALES,KRO ENTERPRISES,2782 S WINDING TRAIL DR,COLUMBIA,MO,65201-3111,ANNUAL,MOID: 16529049,5,SALES LOCATION,KRO ENTERPRISES,SALES,COLUMBIA,MO,65211-0001,No,15670-019-000-0000,Yes,1/1/2005,,323111 - COMMERCIAL PRINTING (EXCEPT SCREEN AND BOOKS),"20,222","30,500",38.9331391,-92.3738037,POINT (-92.3738037 38.9331391),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,27.7138772
MOID: 18051952,SALES,UNIQUE GIFTS LLC,115 BOGIE HILLS DR,COLUMBIA,MO,65201-2832,ANNUAL,MOID: 18051952,7,SALES LOCATION,UNIQUE GIFTS LLC,115 BOGIE HILLS DR,COLUMBIA,MO,65201-2832,No,15670-019-000-0000,Yes,6/1/2008,,"453220 - GIFT, NOVELTY, AND SOUVENIR STORES","20,222","30,500",38.9519251,-92.2592682,POINT (-92.2592682 38.9519251),5,Roy Lovelady,Roy Lovelady,26.79373721
MOID: 22376909,SALES,FVF-SOCOMO,2101 W BROADWAY,COLUMBIA,MO,65203-7632,MONTHLY,MOID: 22376909,1,SALES LOCATION,FVF-SOCOMO,805 E NIFONG BLVD STE G,COLUMBIA,MO,65201-3716,No,15670-019-012-0000,Yes,1/1/2015,,722515 - SNACK AND NONALCOHOLIC BEVERAGE BARS,"20,222","30,500",38.9100852,-92.3294079,POINT (-92.3294079 38.9100852),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,50.74349775
